Symbol,Date,Open,High,Low,Close,Volume
AGND,27-Jan-2015,43.85,44.47,43.85,44.03,3200
AGRX,27-Jan-2015,7.88,7.89,7.71,7.75,16800
AGTC,27-Jan-2015,24.05,24.78,24.05,24.42,68100
AGYS,27-Jan-2015,10.86,10.87,10.75,10.77,51500
AGZD,27-Jan-2015,48.78,49.09,48.78,48.81,5200
AHGP,27-Jan-2015,57.01,58.01,56.5,57.79,35300
AHPI,27-Jan-2015,1.5,1.58,1.5,1.55,18400
AIMC,27-Jan-2015,22.73,25.52,22.73,25.41,117000
AINV,27-Jan-2015,7.2,7.23,7.16,7.21,2170500
AIQ,27-Jan-2015,23.55,24.68,23.23,24.32,22500
AIRM,27-Jan-2015,42.72,43.22,41.98,43.01,204100
AIRR,27-Jan-2015,17.08,17.18,16.9,17.1,74100
AIRT,27-Jan-2015,18.61,20,18.61,19.49,10800
AIXG,27-Jan-2015,8.32,8.4,8.31,8.35,35700
AKAM,27-Jan-2015,60.37,61.06,59.49,60.29,1118600
AKAO,27-Jan-2015,11.8,12,11.63,11.77,57500
AKBA,27-Jan-2015,11.31,11.5,11.25,11.43,94700
AKER,27-Jan-2015,3.68,3.71,3.54,3.64,2500
AKRX,27-Jan-2015,41.67,43.31,41.65,43,872100
ALCO,27-Jan-2015,51.72,52.09,51,51.45,8400
ALDR,27-Jan-2015,27.76,30.21,27.1,29.09,591200
ALDX,27-Jan-2015,9.81,11.9,9.81,10.97,78900
ALGN,27-Jan-2015,57.56,58.88,57.08,58.75,662500
ALGT,27-Jan-2015,176.19,182.93,174.51,182.42,219000
ALIM,27-Jan-2015,5.42,5.53,5.27,5.51,142300
ALKS,27-Jan-2015,70.56,71.26,70.2,70.55,804500
ALLB,27-Jan-2015,17.35,17.35,17.12,17.12,500
ALLT,27-Jan-2015,9.32,9.48,9.04,9.3,235900
ALNY,27-Jan-2015,94.25,96.34,94.25,95.5,676000
ALOG,27-Jan-2015,86.15,87.62,85.45,86.83,38600
ALOT,27-Jan-2015,14.9,15.18,14.81,14.93,4800
ALQA,27-Jan-2015,4.85,5.07,4.77,5.07,41600
ALSK,27-Jan-2015,1.64,1.68,1.61,1.64,147800
ALTR,27-Jan-2015,33.8,34.22,33.58,33.6,6374700
ALXA,27-Jan-2015,2.12,2.2,2.12,2.16,22200
ALXN,27-Jan-2015,179.7,182.78,178.79,180.36,783100
AMAG,27-Jan-2015,45.53,45.72,43.85,44.34,635700
AMAT,27-Jan-2015,23.86,23.99,23.4,23.57,13425200
AMBA,27-Jan-2015,56,58.83,55.75,57.82,1056100
AMBC,27-Jan-2015,26.27,26.38,25.87,25.9,229800
AMBCW,27-Jan-2015,16.38,16.38,14.53,15.15,7700
AMCC,27-Jan-2015,6.07,6.12,5.85,5.88,1236600
AMCF,27-Jan-2015,1.44,1.45,1.37,1.43,2900
AMCN,27-Jan-2015,2.35,2.48,2.33,2.41,161100
AMCX,27-Jan-2015,67.67,68.93,67.19,68,712900
AMD,27-Jan-2015,2.57,2.84,2.56,2.7,51805800
AMDA,27-Jan-2015,0.68,0.74,0.66,0.74,182300
AMED,27-Jan-2015,28.8,29.15,28.59,29,122500
AMGN,27-Jan-2015,158.53,160.74,158.28,158.89,2876200
AMKR,27-Jan-2015,6.82,6.9,6.54,6.73,1488100
AMNB,27-Jan-2015,22.72,23.1,22.25,22.75,26600
AMOT,27-Jan-2015,24,24.38,22.85,23.68,58000
AMOV,27-Jan-2015,22.64,22.75,22.47,22.58,46600
AMPH,27-Jan-2015,12.21,12.65,12.21,12.47,149400
AMRB,27-Jan-2015,9.69,9.86,9.61,9.86,152700
AMRI,27-Jan-2015,16.27,16.55,16.07,16.22,138900
AMRK,27-Jan-2015,10,10.24,10,10.2,24800
AMRN,27-Jan-2015,1.04,1.05,1.03,1.03,1085900
AMRS,27-Jan-2015,1.81,1.84,1.79,1.81,44400
AMSC,27-Jan-2015,0.69,0.69,0.65,0.66,285900
AMSF,27-Jan-2015,42.71,43.11,41.86,42.11,54100
AMSG,27-Jan-2015,55.68,56.7,55.65,56.58,380900
AMSGP,27-Jan-2015,116,117.35,116,117.21,11600
AMSWA,27-Jan-2015,8.5,8.62,8.47,8.6,41600
AMTX,27-Jan-2015,3.6,4.32,3.6,4.02,45600
AMWD,27-Jan-2015,39.48,41.14,39.15,40.35,149200
AMZN,27-Jan-2015,306.3,310.24,302.63,306.75,2920300
ANAC,27-Jan-2015,36.4,37.69,35.69,36.79,617800
ANAD,27-Jan-2015,1.08,1.13,1,1.1,1102800
ANAT,27-Jan-2015,103.38,107.81,103.38,106.07,12800
ANCB,27-Jan-2015,21.68,21.68,21.23,21.23,1100
ANCI,27-Jan-2015,2.85,2.99,2.85,2.99,200
ANCX,27-Jan-2015,17.79,17.94,17.54,17.86,39600
ANDE,27-Jan-2015,47.23,47.99,47.11,47.31,125500
ANGI,27-Jan-2015,5.06,5.11,4.93,4.93,742000
ANGO,27-Jan-2015,19.38,19.57,19.17,19.42,141900
ANIK,27-Jan-2015,39.09,40.7,39.09,40.05,127100
ANIP,27-Jan-2015,53.22,54.32,53.02,53.69,89900
ANSS,27-Jan-2015,84.21,84.29,82.75,83.3,293400
ANTH,27-Jan-2015,2.37,2.77,2.32,2.48,965400
ANY,27-Jan-2015,4.34,4.34,4.05,4.06,220900
AOSL,27-Jan-2015,9.13,9.13,8.92,8.97,26800
APAGF,27-Jan-2015,14.4,14.49,14.22,14.25,129000
APDN,27-Jan-2015,3.01,3.2,2.97,3.17,46400
APDNW,27-Jan-2015,1.24,1.3,1.18,1.25,17600
APEI,27-Jan-2015,34.27,34.94,34.2,34.66,65800
APOG,27-Jan-2015,44.46,45.18,43.81,44.52,118300
APOL,27-Jan-2015,26.16,26.36,26.04,26.16,673000
APPS,27-Jan-2015,2.9,3.01,2.75,2.97,120800
APPY,27-Jan-2015,1.92,2.01,1.9,2,311700
APRI,27-Jan-2015,1.18,1.24,1.18,1.22,100900
APSA,27-Jan-2015,23.1,24,23.05,24,10500
APTO,27-Jan-2015,4.99,4.99,4.86,4.91,8900
APWC,27-Jan-2015,2.55,2.55,2.47,2.47,21700
AQXP,27-Jan-2015,10.55,10.82,10.31,10.82,20500
ARAY,27-Jan-2015,6.79,7.13,6.7,6.94,1880900
ARCB,27-Jan-2015,40.53,41.29,39.9,40.96,197300
ARCC,27-Jan-2015,16.3,16.53,16.25,16.43,3000700
ARCI,27-Jan-2015,2.51,2.7,2.51,2.67,16900
ARCP,27-Jan-2015,9.6,9.69,9.43,9.45,10941800
ARCPP,27-Jan-2015,22.9,23.03,22.88,23.03,167000
ARCW,27-Jan-2015,8.09,8.38,7.67,8.14,11600
ARDM,27-Jan-2015,7.96,7.96,7.5,7.66,11500
ARDX,27-Jan-2015,26.11,27,25.38,25.78,37200
AREX,27-Jan-2015,6.58,7.27,6.5,7.17,1418100
ARGS,27-Jan-2015,7.51,8.23,7.51,8.04,45200
ARIA,27-Jan-2015,6.27,6.59,6.27,6.46,4179600
ARII,27-Jan-2015,52.25,54.17,51.93,53.49,255900
ARIS,27-Jan-2015,3.5,3.5,3.49,3.5,6600
ARKR,27-Jan-2015,24.05,24.05,23.12,23.17,1500
ARLP,27-Jan-2015,39.61,40.67,39.15,40.28,220500
ARMH,27-Jan-2015,46.78,47.58,46.6,47.29,1300800
ARNA,27-Jan-2015,4.56,4.83,4.55,4.77,5021400
AROW,27-Jan-2015,26.58,26.75,26.13,26.36,14500
ARQL,27-Jan-2015,1.13,1.14,1.11,1.12,50000
ARRS,27-Jan-2015,27.03,27.29,26.65,27.06,893800
ARRY,27-Jan-2015,7.48,8.01,7.41,7.64,9518300
ARTNA,27-Jan-2015,22.49,22.52,22.26,22.3,16400
ARTW,27-Jan-2015,5,5.05,4.68,4.88,12900
ARTX,27-Jan-2015,2.3,2.39,2.3,2.38,130500
ARUN,27-Jan-2015,17.09,17.35,16.77,17.13,1055200
ARWR,27-Jan-2015,6.79,7.03,6.6,6.77,1344100
ASBI,27-Jan-2015,16.5,17.84,16.5,17.45,32900
ASCMA,27-Jan-2015,43.63,44.73,43.31,44.17,67800
ASEI,27-Jan-2015,47.55,49.1,47.13,48.47,46800
ASFI,27-Jan-2015,8.55,8.55,8.42,8.53,500
ASMB,27-Jan-2015,8.5,8.68,8.3,8.3,10900
ASMI,27-Jan-2015,41.21,41.21,41.03,41.03,1100
ASML,27-Jan-2015,106.93,107.34,106.12,106.33,912900
ASNA,27-Jan-2015,11.72,12.06,11.52,12.05,2418900
ASPS,27-Jan-2015,21.9,22.24,21.4,21.91,535500
ASPX,27-Jan-2015,59.75,61.25,57.61,60.73,165300
ASRV,27-Jan-2015,2.95,3,2.93,2.95,143100
ASRVP,27-Jan-2015,26.88,27.17,26.88,27.12,6200
ASTC,27-Jan-2015,2.84,3.05,2.82,2.9,77500
ASTE,27-Jan-2015,36.66,36.93,36.03,36.25,64900
ASTI,27-Jan-2015,0.65,0.65,0.58,0.62,300500
ASUR,27-Jan-2015,5.38,5.52,5.29,5.52,9500
ASYS,27-Jan-2015,8.85,8.92,8.74,8.75,27300
ATAI,27-Jan-2015,4.63,4.9,4.63,4.84,12200
ATAX,27-Jan-2015,5.76,5.83,5.76,5.79,125200
ATEA,27-Jan-2015,1.85,1.87,1.7,1.77,8900
ATEC,27-Jan-2015,1.3,1.35,1.28,1.32,52200
ATHN,27-Jan-2015,147.91,148.98,144,145.75,225400
ATHX,27-Jan-2015,2.22,2.29,2.12,2.27,905000
ATLC,27-Jan-2015,2.42,2.58,2.42,2.58,700
ATLO,27-Jan-2015,24.23,24.45,24.02,24.1,6400
ATML,27-Jan-2015,8.54,8.6,8.49,8.51,3051900
ATNI,27-Jan-2015,67.12,68.26,67.06,67.28,39700
ATNY,27-Jan-2015,1.95,1.97,1.9,1.94,15600
ATOS,27-Jan-2015,1.21,1.24,1.19,1.22,59900
ATRA,27-Jan-2015,25,25.2,23.96,24.64,57100
ATRC,27-Jan-2015,19.81,20.08,19.65,19.98,89700
ATRI,27-Jan-2015,335,339.6,335,339.22,2700
ATRM,27-Jan-2015,3.8,3.8,3.8,3.8,400
ATRO,27-Jan-2015,54.08,54.98,52.94,54.5,87000
ATRS,27-Jan-2015,2.32,2.37,2.32,2.35,391800
ATSG,27-Jan-2015,8.67,8.84,8.59,8.71,73800
ATTU,27-Jan-2015,10.59,10.7,10.45,10.58,33500
ATVI,27-Jan-2015,20.7,20.73,20.25,20.47,5034700
AUBN,27-Jan-2015,23.5,23.5,23.5,23.5,500
AUDC,27-Jan-2015,4.92,5.17,4.91,5.11,299100
AUPH,27-Jan-2015,3.63,3.66,3.5,3.61,10800
AUXL,27-Jan-2015,35.7,36.3,35.7,36.07,251600
AVAV,27-Jan-2015,25.35,25.71,25.33,25.53,97700
AVEO,27-Jan-2015,0.91,0.97,0.91,0.96,78200
AVGO,27-Jan-2015,105.07,105.98,102.82,104.79,1524200
AVHI,27-Jan-2015,14.43,14.66,14.34,14.65,32000
AVID,27-Jan-2015,14.15,14.16,12.82,13.29,306900
AVNW,27-Jan-2015,1.42,1.5,1.38,1.5,28600
AWAY,27-Jan-2015,26.69,27,26.52,26.91,1122100
AWRE,27-Jan-2015,4.72,4.97,4.71,4.96,62300
AXAS,27-Jan-2015,3.09,3.29,2.97,3.23,2948200
AXDX,27-Jan-2015,21.77,22.65,21.59,21.66,91200
AXGN,27-Jan-2015,3.8,3.86,3.55,3.86,26700
AXPW,27-Jan-2015,0.37,0.43,0.37,0.39,106700
AXPWW,27-Jan-2015,0.15,0.15,0.13,0.13,2600
AXTI,27-Jan-2015,2.83,2.85,2.76,2.77,19400
AZPN,27-Jan-2015,32.24,33.26,32,32.62,794300
BABY,27-Jan-2015,36.86,37.54,36.5,37.4,269400
BAGR,27-Jan-2015,4.8,4.92,4.72,4.83,9400
BAMM,27-Jan-2015,1.63,1.68,1.63,1.68,1600
BANF,27-Jan-2015,58.17,59.05,58.01,58.1,6700
BANR,27-Jan-2015,40.73,41,40.27,40.58,61600
BANX,27-Jan-2015,21.87,22,21.72,21.8,24700
BASI,27-Jan-2015,2.07,2.12,2.07,2.12,300
BBBY,27-Jan-2015,77.41,77.98,77.09,77.42,1957900
BBC,27-Jan-2015,29.46,30.11,28.98,29.79,17600
BBCN,27-Jan-2015,14,14,13.21,13.81,536800
BBEP,27-Jan-2015,6.45,7.1,6.3,6.94,5962900
BBEPP,27-Jan-2015,19.1,20.48,19,20.36,180500
BBGI,27-Jan-2015,5.28,5.28,5.15,5.24,2100
BBLU,27-Jan-2015,1.23,1.27,1.2,1.22,83200
BBNK,27-Jan-2015,21.5,21.99,21.5,21.71,25300
BBOX,27-Jan-2015,21.04,21.49,20.88,21.14,56500
BBP,27-Jan-2015,28.58,28.8,28.38,28.57,13500
BBRG,27-Jan-2015,13.46,13.69,13.45,13.57,70900
BBRY,27-Jan-2015,10.38,10.63,10.32,10.56,7057100
BBSI,27-Jan-2015,29.18,30.6,28.96,30.28,100700
BCBP,27-Jan-2015,11.4,11.4,11.39,11.39,300
BCLI,27-Jan-2015,3.89,4.03,3.86,3.99,248600
BCOM,27-Jan-2015,13.8,14.23,13.56,14.15,7500
BCOR,27-Jan-2015,13.8,13.97,13.75,13.87,368600
BCOV,27-Jan-2015,7.41,7.53,7.26,7.45,146500
BCPC,27-Jan-2015,53.53,54.34,53.07,53.74,141000
BCRX,27-Jan-2015,11.04,11.29,10.96,11.06,527200
BDBD,27-Jan-2015,10.03,10.41,10.03,10.27,393600
BDCV,27-Jan-2015,4.85,5,4.76,4.8,8800
BDE,27-Jan-2015,6.61,6.73,6.55,6.62,316800
BDGE,27-Jan-2015,25.76,25.94,25.72,25.73,8600
BDMS,27-Jan-2015,14,14,14,14,200
BDSI,27-Jan-2015,13.38,14.23,13.21,13.89,851700
BEAT,27-Jan-2015,10.03,10.33,10.03,10.2,115700
BEAV,27-Jan-2015,61,61.27,60.54,60.9,1392000
BEBE,27-Jan-2015,3.29,3.77,3.27,3.73,1415100
BECN,27-Jan-2015,23.98,24.19,23.85,24.01,756300
BELFA,27-Jan-2015,21.53,21.53,21.53,21.53,100
BELFB,27-Jan-2015,25.34,25.48,24.5,24.52,27200
BFIN,27-Jan-2015,11.36,11.48,11.35,11.37,11700
BGCP,27-Jan-2015,8.36,8.4,8.22,8.27,572500
BGFV,27-Jan-2015,12.51,12.73,12.43,12.63,57800
BGMD,27-Jan-2015,0.75,0.8,0.72,0.77,832000
BHBK,27-Jan-2015,12.89,13.06,12.89,12.95,57600
BIB,27-Jan-2015,142.54,146.88,141.93,144.03,338700
BICK,27-Jan-2015,24.57,24.57,24.5,24.55,3800
BIDU,27-Jan-2015,227.2,229.17,223.52,227.53,2819200
BIIB,27-Jan-2015,358.28,364.76,357.13,357.89,1446300
BIND,27-Jan-2015,7.14,7.41,6.91,7.27,154400
BIOC,27-Jan-2015,2.25,2.27,2.12,2.27,65300
BIOD,27-Jan-2015,1.54,1.57,1.51,1.55,250900
BIOL,27-Jan-2015,2.58,2.6,2.51,2.51,39900
BIOS,27-Jan-2015,5.81,5.98,5.78,5.8,641300
BIS,27-Jan-2015,40,40.1,38.61,39.43,164000
BJRI,27-Jan-2015,46.73,47.15,46.14,46.24,268100
BKCC,27-Jan-2015,8.1,8.24,8.03,8.19,452700
BKEP,27-Jan-2015,6.78,7,6.78,6.93,60400
BKEPP,27-Jan-2015,8.71,9,8.67,9,3100
BKMU,27-Jan-2015,6.72,6.87,6.69,6.73,62100
BKSC,27-Jan-2015,14.98,14.98,14.93,14.93,800
BKYF,27-Jan-2015,45.82,45.91,45.44,45.47,25200
BLCM,27-Jan-2015,25.01,27,24.41,25.88,215600
BLDP,27-Jan-2015,1.56,1.7,1.53,1.66,1136000
BLDR,27-Jan-2015,6.04,6.18,5.99,6.11,159000
BLFS,27-Jan-2015,1.83,1.83,1.74,1.78,19900
BLIN,27-Jan-2015,0.5,0.55,0.5,0.51,64000
BLKB,27-Jan-2015,45.8,46.12,44.99,45.39,116200
BLMN,27-Jan-2015,25.28,25.66,25.02,25.31,1397600
BLMT,27-Jan-2015,18.49,18.56,18.47,18.52,4600
BLRX,27-Jan-2015,1.87,1.93,1.87,1.91,99400
BLUE,27-Jan-2015,95.99,100.11,94.01,97.36,611300
BLVD,27-Jan-2015,9.7,9.78,9.68,9.78,3300
BLVDW,27-Jan-2015,0.57,0.57,0.57,0.57,100
BMRC,27-Jan-2015,50.18,50.52,49.9,49.95,16000
BMRN,27-Jan-2015,99,100.43,98.01,99.58,968200
BMTC,27-Jan-2015,29.6,29.99,29.31,29.53,60900
BNCL,27-Jan-2015,10.77,10.9,10.77,10.9,1736200
BNCN,27-Jan-2015,16.35,16.55,16.33,16.36,34900
BNDX,27-Jan-2015,53.97,54.12,53.89,53.91,480800
BNFT,27-Jan-2015,25.84,26.32,25.06,25.31,142400
BOBE,27-Jan-2015,56.79,57.19,55.79,56.97,249600
BOCH,27-Jan-2015,5.78,5.79,5.72,5.72,12000
BOFI,27-Jan-2015,83.8,85.41,82.5,84.96,135200
BOKF,27-Jan-2015,56,56.28,55.56,55.83,274600
BONA,27-Jan-2015,6.48,6.85,6.29,6.79,257100
BONT,27-Jan-2015,5.23,5.43,5.14,5.43,290000
BOOM,27-Jan-2015,14.33,14.67,14.14,14.45,36600
BOSC,27-Jan-2015,3.03,3.19,3.01,3.19,2100
BOTA,27-Jan-2015,2.63,2.63,2.51,2.55,34800
BOTJ,27-Jan-2015,10.84,10.86,10.82,10.85,2200
BPFH,27-Jan-2015,11.05,11.3,11.03,11.08,496800
BPFHP,27-Jan-2015,25.3,25.79,25.25,25.3,3300
BPOP,27-Jan-2015,31.43,31.61,30.87,31.26,513500
BPOPM,27-Jan-2015,22.96,22.99,22.96,22.99,200
BPOPN,27-Jan-2015,22.81,23,22.76,22.99,22100
BPTH,27-Jan-2015,2.45,2.45,2.39,2.39,92600
BRCD,27-Jan-2015,11.45,11.51,11.29,11.43,4542200
BRCM,27-Jan-2015,41.58,41.68,41.16,41.34,4322100
BRDR,27-Jan-2015,6.41,6.6,6.36,6.41,98300
BREW,27-Jan-2015,12.03,12.33,12,12.15,29300
BRID,27-Jan-2015,7.85,7.92,7.85,7.92,700
BRKL,27-Jan-2015,9.61,9.71,9.47,9.64,135500
BRKR,27-Jan-2015,18.49,18.75,18.3,18.61,806600
BRKS,27-Jan-2015,13.12,13.23,12.95,13.14,222500
BRLI,27-Jan-2015,33.32,33.64,33.24,33.35,222800
BSDM,27-Jan-2015,0.24,0.25,0.2,0.21,389900
BSET,27-Jan-2015,23.06,23.06,22,22.16,43000
BSF,27-Jan-2015,10.9,10.9,10.61,10.81,26500
BSFT,27-Jan-2015,27.43,28.12,27.26,27.69,78600
BSPM,27-Jan-2015,1.05,1.09,1.01,1.04,35500
BSQR,27-Jan-2015,4.45,4.5,4.36,4.39,34200
BSRR,27-Jan-2015,16.13,16.19,15.52,16.17,9000
BSTC,27-Jan-2015,40.85,40.97,40.01,40.23,17000
BTUI,27-Jan-2015,2.85,2.92,2.78,2.82,7400
BUR,27-Jan-2015,2.96,2.96,2.62,2.72,25200
BUSE,27-Jan-2015,6.21,6.28,6.1,6.12,97400
BV,27-Jan-2015,8.65,8.75,8.53,8.57,276600
BVA,27-Jan-2015,3.83,4,3.82,4,11900
BVSN,27-Jan-2015,5.55,5.73,5.55,5.64,16400
BWEN,27-Jan-2015,4.8,4.98,4.6,4.91,43000
BWINA,27-Jan-2015,23.26,23.26,23.2,23.2,3000
BWINB,27-Jan-2015,24.05,24.15,23.58,23.94,18000
BWLD,27-Jan-2015,181.39,183.45,181.12,182.19,282600
BYBK,27-Jan-2015,4.46,4.47,4.46,4.47,7000
BYLK,27-Jan-2015,12.17,12.24,12.15,12.15,500
CA,27-Jan-2015,30.38,30.7,29.92,29.94,3969300
CAAS,27-Jan-2015,6.25,6.25,6.12,6.22,40400
CAC,27-Jan-2015,39.14,39.14,37.24,38.2,7000
CACB,27-Jan-2015,4.79,4.85,4.7,4.71,46800
CACC,27-Jan-2015,139.52,140.01,136.8,138.25,24200
CACG,27-Jan-2015,9.6,9.6,9.6,9.6,200
CACH,27-Jan-2015,0.05,0.05,0.04,0.04,1146600
CACQ,27-Jan-2015,8.19,8.36,8.19,8.21,224700
CADC,27-Jan-2015,5.29,5.6,5.01,5.3,8600
CADT,27-Jan-2015,9.67,9.8,9.67,9.74,3800
CADTU,27-Jan-2015,10.09,10.09,10.09,10.09,100
CAKE,27-Jan-2015,54.38,54.69,54,54.44,419200
CALA,27-Jan-2015,19.77,20.94,19.42,20.43,25000
CALD,27-Jan-2015,14.98,15.43,14.8,15.15,323100
CALI,27-Jan-2015,1.25,1.33,1.25,1.33,3300
CALL,27-Jan-2015,7.33,7.5,7.08,7.3,111500
CALM,27-Jan-2015,36.73,37.06,36.27,36.85,238800
CAMP,27-Jan-2015,17.52,18.07,17.48,18,526300
CAMT,27-Jan-2015,3.1,3.1,3.05,3.1,46200
CAPN,27-Jan-2015,1.16,1.18,1.02,1.18,15200
CAPNW,27-Jan-2015,0.16,0.16,0.16,0.16,200
CAR,27-Jan-2015,59.61,60.98,59.26,60.65,814200
CARA,27-Jan-2015,10.88,11.05,10.65,11,125900
CARB,27-Jan-2015,14.58,15.08,14.55,14.77,160600
CARO,27-Jan-2015,13.92,13.95,13.91,13.95,9600
CART,27-Jan-2015,5.3,5.3,5.3,5.3,2000
CARZ,27-Jan-2015,37.74,37.97,37.74,37.78,6100
CASH,27-Jan-2015,32.03,32.5,32.03,32.41,19800
CASI,27-Jan-2015,1.68,1.71,1.68,1.69,26500
CASM,27-Jan-2015,1.56,1.62,1.55,1.62,8300
CASS,27-Jan-2015,50.65,50.7,49.81,50.51,24900
CASY,27-Jan-2015,93.31,94.47,92.84,93.29,235700
CATM,27-Jan-2015,34.66,35.27,34.45,35.04,218900
CATY,27-Jan-2015,24.49,24.8,24.21,24.6,272200
