Symbol,Date,Open,High,Low,Close,Volume
CBF,28-Jan-2015,24.35,24.35,23.41,23.5,106500
CBFV,28-Jan-2015,19.89,19.89,19.75,19.75,5600
CBIN,28-Jan-2015,27.45,27.95,26.75,27,2300
CBLI,28-Jan-2015,6,6,3.6,3.71,90500
CBMG,28-Jan-2015,16,16.97,16,16.06,5400
CBMX,28-Jan-2015,1.65,1.85,1.65,1.79,68000
CBNJ,28-Jan-2015,9,9.02,8.86,8.98,5400
CBNK,28-Jan-2015,16.07,16.29,16.07,16.16,1500
CBOE,28-Jan-2015,66.17,66.55,64.96,65.3,606900
CBPO,28-Jan-2015,68.77,69.52,67.68,67.95,105700
CBRL,28-Jan-2015,136.12,136.72,134.5,134.52,211900
CBRX,28-Jan-2015,5.29,5.45,5.24,5.3,26300
CBSH,28-Jan-2015,40.43,40.98,39.85,39.99,1351300
CBSHP,28-Jan-2015,25.53,25.6,25.39,25.45,16500
CBSTZ,28-Jan-2015,0.06,0.06,0.06,0.06,33300
CCBG,28-Jan-2015,14.87,14.98,14.59,14.72,27600
CCCL,28-Jan-2015,0.9,0.9,0.8,0.88,2400
CCIH,28-Jan-2015,10.52,10.8,10.21,10.28,172700
CCLP,28-Jan-2015,14.93,14.93,13.87,14.11,165200
CCMP,28-Jan-2015,46.87,47.41,45.86,45.96,212500
CCNE,28-Jan-2015,17.02,17.34,17,17.1,21200
CCOI,28-Jan-2015,38.05,38.91,37.11,37.3,266700
CCRN,28-Jan-2015,10.54,10.54,9.94,10.09,270400
CCUR,28-Jan-2015,6.72,6.76,6.22,6.25,193800
CCXI,28-Jan-2015,8.82,8.96,8.55,8.77,329200
CDC,28-Jan-2015,37.02,37.04,36.36,36.4,12200
CDK,28-Jan-2015,46.27,46.48,45.15,45.27,1819100
CDNA,28-Jan-2015,7.24,7.24,6.85,7.05,90700
CDNS,28-Jan-2015,18.5,18.59,18.1,18.12,2057900
CDTI,28-Jan-2015,1.81,1.81,1.74,1.77,83000
CDW,28-Jan-2015,35.01,35.38,34.53,34.57,545400
CDXS,28-Jan-2015,3.21,3.4,3.1,3.33,173300
CDZI,28-Jan-2015,9.41,9.59,9.25,9.55,69200
CECE,28-Jan-2015,13.89,13.89,13.55,13.65,60400
CECO,28-Jan-2015,5.78,5.8,5.58,5.73,541000
CELG,28-Jan-2015,122.53,123.94,118.86,118.97,6685100
CELGZ,28-Jan-2015,3.29,3.29,3.13,3.2,10200
CEMI,28-Jan-2015,3.6,3.61,3.5,3.56,43500
CEMP,28-Jan-2015,26.42,27.52,25.77,26.92,1670100
CENT,28-Jan-2015,8.89,8.94,8.76,8.79,20800
CENTA,28-Jan-2015,9.86,9.86,9.52,9.55,102900
CENX,28-Jan-2015,23.7,23.96,22.84,22.89,1342400
CERE,28-Jan-2015,0.21,0.21,0.19,0.19,323500
CERN,28-Jan-2015,67.81,68.13,66.75,66.87,1507700
CERS,28-Jan-2015,5.39,5.62,5.31,5.49,1540200
CERU,28-Jan-2015,8.09,8.21,7.86,8.11,8900
CETV,28-Jan-2015,2.76,2.76,2.61,2.62,343300
CEVA,28-Jan-2015,17.98,18.45,17.91,18.23,122000
CFBK,28-Jan-2015,1.31,1.33,1.29,1.3,8800
CFFI,28-Jan-2015,35.75,35.83,35.31,35.31,2400
CFFN,28-Jan-2015,12.61,12.64,12.3,12.33,808800
CFNB,28-Jan-2015,13.73,14.37,13.73,13.9,700
CFNL,28-Jan-2015,18.13,18.14,17.62,17.8,201600
CFO,28-Jan-2015,36.47,36.47,35.57,35.63,123800
CFRX,28-Jan-2015,5,5,4.59,4.74,30700
CFRXW,28-Jan-2015,1.6,1.6,1.6,1.6,1400
CG,28-Jan-2015,26.33,26.7,26.05,26.43,320700
CGEN,28-Jan-2015,8.08,8.19,7.82,7.92,118700
CGIX,28-Jan-2015,8.05,8.05,7.78,7.95,12700
CGNX,28-Jan-2015,38.98,39,37.29,37.34,637500
CGO,28-Jan-2015,13.38,13.38,13.01,13.07,31300
CHCI,28-Jan-2015,0.97,1,0.95,0.96,26500
CHCO,28-Jan-2015,44.05,44.05,42.61,42.71,49300
CHDN,28-Jan-2015,96.5,96.51,94.6,95.62,44700
CHEF,28-Jan-2015,22.05,22.18,21.32,21.65,77000
CHEV,28-Jan-2015,13.22,13.22,13.22,13.22,100
CHFC,28-Jan-2015,29.52,29.8,28.31,28.35,111600
CHFN,28-Jan-2015,11.29,11.3,11.17,11.17,33400
CHI,28-Jan-2015,12.92,13.15,12.92,13.02,257400
CHKE,28-Jan-2015,18.13,18.38,18,18.16,26500
CHKP,28-Jan-2015,79.79,79.79,77,77.08,2241700
CHLN,28-Jan-2015,0.5,0.5,0.42,0.48,22700
CHMG,28-Jan-2015,27.53,27.55,27.52,27.52,1500
CHNR,28-Jan-2015,1.85,1.93,1.84,1.88,6300
CHOP,28-Jan-2015,0.88,0.88,0.79,0.82,15600
CHRS,28-Jan-2015,22.4,22.62,21.28,22.19,100000
CHRW,28-Jan-2015,74.09,74.42,72.87,72.94,992600
CHSCL,28-Jan-2015,25.84,26.1,25.84,26.1,350200
CHSCM,28-Jan-2015,25.1,25.1,25.02,25.05,59900
CHSCN,28-Jan-2015,26.08,26.08,26.03,26.08,16200
CHSCO,28-Jan-2015,27.97,28.12,27.97,28.1,9300
CHSCP,28-Jan-2015,30.45,30.96,30.36,30.85,10400
CHTR,28-Jan-2015,157.65,157.97,150.45,150.6,1469900
CHUY,28-Jan-2015,23,23.07,21.5,21.83,219300
CHW,28-Jan-2015,8.85,8.85,8.76,8.79,127600
CHXF,28-Jan-2015,53.09,53.09,52.64,52.65,500
CHY,28-Jan-2015,14.22,14.29,14.15,14.18,111400
CHYR,28-Jan-2015,2.8,2.81,2.79,2.79,42800
CIDM,28-Jan-2015,1.5,1.53,1.41,1.44,189100
CIFC,28-Jan-2015,8.68,8.68,8.65,8.66,3600
CIMT,28-Jan-2015,8.8,8.83,8.8,8.8,85400
CINF,28-Jan-2015,52.44,52.5,51.31,51.32,675500
CISG,28-Jan-2015,8.4,8.4,8.05,8.06,287700
CIZ,28-Jan-2015,35.06,35.06,34.46,34.47,1200
CJJD,28-Jan-2015,2.86,2.88,2.71,2.8,50500
CKEC,28-Jan-2015,28.55,28.56,28,28.15,276800
CKSW,28-Jan-2015,7.25,7.28,7.16,7.18,95700
CLAC,28-Jan-2015,9.83,9.83,9.83,9.83,100
CLACU,28-Jan-2015,10.01,10.2,10.01,10.01,8300
CLBH,28-Jan-2015,9.65,9.98,9.5,9.95,12300
CLCT,28-Jan-2015,24.28,24.29,23.33,23.67,51100
CLDN,28-Jan-2015,18.09,18.09,17.23,17.3,97200
CLDX,28-Jan-2015,23.77,23.82,22.23,22.27,2204700
CLFD,28-Jan-2015,12.2,12.32,11.79,11.83,76100
CLIR,28-Jan-2015,6.05,6.2,5.78,5.88,32600
CLMS,28-Jan-2015,12.93,13.47,12.76,12.87,188100
CLMT,28-Jan-2015,26.25,26.41,24.94,25.42,342900
CLNE,28-Jan-2015,4.4,4.4,4.19,4.22,1090500
CLNT,28-Jan-2015,3.06,3.13,3,3.04,22300
CLRB,28-Jan-2015,2.44,2.45,2.38,2.42,1600
CLRBW,28-Jan-2015,0.6,0.6,0.57,0.6,17000
CLRO,28-Jan-2015,10.68,10.72,10.37,10.45,5600
CLRX,28-Jan-2015,0.7,0.82,0.68,0.78,26100
CLSN,28-Jan-2015,2.25,2.28,2.15,2.2,64800
CLTX,28-Jan-2015,5.87,6,5.86,5.98,3900
CLUB,28-Jan-2015,7.03,7.03,6.68,6.69,72900
CLVS,28-Jan-2015,69.84,70.02,64.63,65.39,450100
CLWT,28-Jan-2015,2.67,2.67,2.32,2.45,2000
CMCO,28-Jan-2015,25.98,26.7,25.3,25.59,116900
CMCSA,28-Jan-2015,56.49,56.64,54.53,54.59,19889300
CMCSK,28-Jan-2015,56.22,56.35,54.29,54.3,3480500
CMCT,28-Jan-2015,15.17,15.19,15.15,15.15,900
CME,28-Jan-2015,88.02,88.4,85.14,85.17,1337500
CMFN,28-Jan-2015,11.25,11.58,11.25,11.5,26500
CMGE,28-Jan-2015,17.42,17.69,16.76,16.78,250300
CMLS,28-Jan-2015,3.8,3.84,3.5,3.54,1010900
CMPR,28-Jan-2015,75.27,75.27,71.5,72.38,362300
CMRX,28-Jan-2015,39.92,40.07,38.9,39.41,648800
CMTL,28-Jan-2015,34.09,34.5,33.42,33.75,149600
CNAT,28-Jan-2015,6.13,6.18,5.75,5.79,377700
CNBKA,28-Jan-2015,39.47,39.47,39.07,39.07,2200
CNCE,28-Jan-2015,13.99,13.99,12.9,13.21,83000
CNDO,28-Jan-2015,2.44,2.45,2.37,2.41,86700
CNET,28-Jan-2015,1.95,2.02,1.75,1.77,386700
CNIT,28-Jan-2015,3.65,3.65,3.5,3.58,11400
CNLMU,28-Jan-2015,10.1,10.1,10.1,10.1,300
CNMD,28-Jan-2015,47,47.74,46.46,47.14,586200
CNOB,28-Jan-2015,18.65,18.65,18.12,18.44,97600
CNSI,28-Jan-2015,17.68,17.69,17.22,17.24,110000
CNSL,28-Jan-2015,24.35,24.44,23.67,23.72,177400
CNTF,28-Jan-2015,1.07,1.08,1.03,1.07,47300
CNTY,28-Jan-2015,5.47,5.47,5.3,5.38,21800
CNV,28-Jan-2015,7.62,7.7,7.32,7.37,372400
CNXR,28-Jan-2015,9.61,9.78,9.23,9.5,54200
COB,28-Jan-2015,10.56,10.92,10.11,10.14,8600
COBK,28-Jan-2015,13.32,13.46,13.19,13.39,10900
COBZ,28-Jan-2015,11.67,11.67,11.13,11.24,84600
COCO,28-Jan-2015,0.06,0.07,0.06,0.06,594300
COHR,28-Jan-2015,56.15,56.47,54.93,55.1,88200
COHU,28-Jan-2015,11.78,11.78,11.39,11.52,77600
COKE,28-Jan-2015,103.51,104.53,99.46,101.03,23900
COLB,28-Jan-2015,26.31,26.55,25.26,25.3,193000
COLM,28-Jan-2015,42.68,43.21,42,42.84,268600
COMM,28-Jan-2015,26.26,28.68,26.26,27.13,8039400
COMT,28-Jan-2015,38.41,38.41,38.35,38.35,600
CONE,28-Jan-2015,28.93,28.98,28.18,28.28,307300
CONN,28-Jan-2015,16.25,16.38,15.5,15.55,1122900
COOL,28-Jan-2015,1.31,1.36,1.2,1.3,68800
CORE,28-Jan-2015,69.08,69.54,67.97,68.62,135900
CORI,28-Jan-2015,6.5,6.67,6.5,6.67,1300
CORT,28-Jan-2015,2.88,2.89,2.73,2.81,109100
COSI,28-Jan-2015,2.83,2.94,2.68,2.7,574500
COST,28-Jan-2015,141.6,142.45,139.56,139.62,2017000
COVS,28-Jan-2015,2.3,2.33,2.2,2.21,219200
COWN,28-Jan-2015,4.4,4.4,4.22,4.22,418400
COWNL,28-Jan-2015,26.2,26.48,26.04,26.1,2300
CPAH,28-Jan-2015,0.75,0.75,0.66,0.73,14600
CPGI,28-Jan-2015,1.01,1.03,1.01,1.02,13300
CPHD,28-Jan-2015,54.25,54.28,51.94,52.19,557400
CPHR,28-Jan-2015,14.92,15.04,14.49,14.49,12200
CPIX,28-Jan-2015,5.91,5.98,5.76,5.76,25700
CPLA,28-Jan-2015,68.98,69.28,67.11,68.62,60200
CPLP,28-Jan-2015,8.79,8.8,8.24,8.43,468700
CPRT,28-Jan-2015,37.06,37.1,36.6,36.68,362200
CPRX,28-Jan-2015,3.37,3.45,3.22,3.34,563600
CPSH,28-Jan-2015,2.84,2.84,2.82,2.82,17900
CPSI,28-Jan-2015,58.15,58.92,57.6,58.28,105100
CPSS,28-Jan-2015,5.75,5.77,5.63,5.63,173900
CPST,28-Jan-2015,0.66,0.67,0.62,0.63,1592500
CPTA,28-Jan-2015,18.46,18.46,18.28,18.4,15000
CPXX,28-Jan-2015,2.93,3.13,2.88,2.99,411800
CRAI,28-Jan-2015,29.51,29.7,28.35,28.69,30500
CRAY,28-Jan-2015,33.31,33.74,32.76,32.96,229300
CRDC,28-Jan-2015,0.6,0.65,0.58,0.63,98400
CRDS,28-Jan-2015,2.32,2.33,2.21,2.28,82600
CREE,28-Jan-2015,37.35,37.47,35.58,35.83,2154700
CREG,28-Jan-2015,0.75,0.75,0.73,0.73,41200
CRESW,28-Jan-2015,0.01,0.01,0.01,0.01,8900
CRESY,28-Jan-2015,11.02,11.12,10.5,10.51,28600
CRIS,28-Jan-2015,1.86,1.87,1.7,1.76,999600
CRME,28-Jan-2015,10.29,10.29,9.95,10.01,80200
CRMT,28-Jan-2015,53.17,53.7,52.56,53.05,39200
CRNT,28-Jan-2015,0.96,0.97,0.94,0.94,208900
CROX,28-Jan-2015,10.63,10.82,10.55,10.74,880400
CRRC,28-Jan-2015,23.5,23.85,23.5,23.6,228800
CRRS,28-Jan-2015,0.92,0.93,0.85,0.85,43600
CRTO,28-Jan-2015,41.18,41.88,39.64,39.78,169800
CRUS,28-Jan-2015,26.75,27.95,26.43,27.55,7282100
CRVL,28-Jan-2015,34.11,36.02,34.11,34.45,34700
CRWN,28-Jan-2015,3.36,3.36,3.24,3.25,97000
CRWS,28-Jan-2015,8.08,8.08,7.86,7.96,4900
CRZO,28-Jan-2015,44.57,44.6,41.44,41.59,1485400
CSBK,28-Jan-2015,13.38,13.38,13.22,13.25,50600
CSCD,28-Jan-2015,14.24,14.62,14.01,14.31,46600
CSCO,28-Jan-2015,27.39,27.6,26.8,26.81,32381600
CSF,28-Jan-2015,36.98,36.98,36.91,36.91,600
CSFL,28-Jan-2015,11.41,11.41,11.06,11.08,60200
CSGP,28-Jan-2015,187.47,187.53,183.76,184.42,204000
CSGS,28-Jan-2015,25.51,25.52,24.97,25.07,113800
CSII,28-Jan-2015,31.03,31.43,30.31,30.77,229100
CSIQ,28-Jan-2015,20.5,20.68,19.56,19.77,1812300
CSOD,28-Jan-2015,34.57,34.88,34,34.24,435800
CSPI,28-Jan-2015,7.29,7.29,7.08,7.08,3400
CSQ,28-Jan-2015,11.25,11.3,11.14,11.16,193700
CSRE,28-Jan-2015,51.78,51.89,51.63,51.64,1100
CSTE,28-Jan-2015,64.46,64.47,61.9,62.01,362100
CSUN,28-Jan-2015,1.23,1.27,1.13,1.16,36600
CSWC,28-Jan-2015,43.1,43.85,42.93,43.44,222700
CTAS,28-Jan-2015,80.04,80.34,78.28,78.35,881100
CTBI,28-Jan-2015,32.58,32.58,31.66,31.8,45400
CTCM,28-Jan-2015,3.86,3.9,3.64,3.67,564600
CTCT,28-Jan-2015,39.38,40.89,38.65,39.92,450700
CTG,28-Jan-2015,8.45,8.45,7.66,7.75,136700
CTHR,28-Jan-2015,1.71,1.78,1.6,1.7,44300
CTIB,28-Jan-2015,3.99,4,3.99,4,600
CTIC,28-Jan-2015,2.25,2.26,2.2,2.21,1075700
CTRE,28-Jan-2015,12.63,13.38,12.53,13.05,325000
CTRL,28-Jan-2015,15.41,15.41,15.02,15.21,107900
CTRN,28-Jan-2015,24,24.2,23.47,23.7,82900
CTRP,28-Jan-2015,49.72,49.99,48.73,48.96,1504200
CTRX,28-Jan-2015,51.93,52.44,50.92,51.04,1194200
CTSH,28-Jan-2015,55.39,55.72,54.3,54.43,4798900
CTSO,28-Jan-2015,8.17,8.18,7.9,8,83800
CTWS,28-Jan-2015,37.67,37.82,36.31,36.33,21000
CTXS,28-Jan-2015,60.73,60.8,59.16,59.19,2495300
CU,28-Jan-2015,15.37,15.37,15.05,15.05,9900
CUBA,28-Jan-2015,9.06,9.29,8.9,8.94,206300
CUI,28-Jan-2015,6.19,6.28,6.14,6.15,81700
CUNB,28-Jan-2015,21.05,21.05,20.5,20.51,10300
CUTR,28-Jan-2015,13.54,13.61,13.25,13.44,14400
CVBF,28-Jan-2015,15.2,15.29,14.74,14.76,562400
CVCO,28-Jan-2015,73.5,74.99,72.35,73.56,30800
CVCY,28-Jan-2015,10.39,11.03,10.37,10.99,7600
CVGI,28-Jan-2015,6.18,6.24,5.9,5.92,117200
CVGW,28-Jan-2015,39.26,39.82,38.76,38.83,95000
CVLT,28-Jan-2015,47.88,47.88,44.8,45.3,2056200
CVLY,28-Jan-2015,19.95,19.95,19.95,19.95,400
CVTI,28-Jan-2015,30.02,30.49,28.97,29.26,383600
CVV,28-Jan-2015,14.04,14.39,13.85,14.37,9800
CWAY,28-Jan-2015,11.3,11.3,11.16,11.16,800
CWCO,28-Jan-2015,11.3,11.32,10.93,10.94,44200
CWST,28-Jan-2015,3.87,3.87,3.66,3.79,100900
CXDC,28-Jan-2015,4.13,4.2,3.86,3.91,58400
CY,28-Jan-2015,15.37,15.48,14.9,14.95,4604100
CYAN,28-Jan-2015,6.15,6.57,6.15,6.48,8100
CYBE,28-Jan-2015,11.28,11.75,10.64,10.68,18400
CYBR,28-Jan-2015,36.16,36.16,34.63,34.65,342000
CYBX,28-Jan-2015,57.79,58.7,57.01,57.22,369700
CYCC,28-Jan-2015,0.64,0.64,0.61,0.61,103200
CYCCP,28-Jan-2015,7,7,5.52,5.52,800
CYHHZ,28-Jan-2015,0.03,0.03,0.03,0.03,82000
CYNO,28-Jan-2015,31.44,31.5,30.47,30.58,127800
CYOU,28-Jan-2015,27.16,28,26.72,26.75,169100
CYRN,28-Jan-2015,2.33,2.44,2.31,2.33,150700
CYTK,28-Jan-2015,7.74,7.94,7.15,7.31,488200
CYTR,28-Jan-2015,2.76,2.86,2.66,2.67,805400
CYTX,28-Jan-2015,0.52,0.52,0.46,0.48,964400
CZFC,28-Jan-2015,12.3,12.3,12.3,12.3,200
CZNC,28-Jan-2015,20.09,20.09,19.55,19.56,18700
CZR,28-Jan-2015,11.72,12.6,11.47,11.71,1115000
CZWI,28-Jan-2015,9,9,9,9,4400
DAEG,28-Jan-2015,0.66,0.7,0.66,0.7,21200
DAIO,28-Jan-2015,3.18,3.23,3.17,3.17,5700
DAKT,28-Jan-2015,12.5,12.56,12.14,12.18,129300
DARA,28-Jan-2015,0.83,0.84,0.8,0.83,69900
DATE,28-Jan-2015,4.61,4.65,4.48,4.54,109900
DAVE,28-Jan-2015,32.58,32.71,30.48,30.7,24400
DAX,28-Jan-2015,26.68,26.83,26.5,26.5,8000
DBVT,28-Jan-2015,25.72,26.21,25.46,25.49,109800
DCIX,28-Jan-2015,2.32,2.41,2.25,2.39,118400
DCOM,28-Jan-2015,15.8,15.8,14.93,14.98,148200
DCTH,28-Jan-2015,1.29,1.34,1.23,1.3,42800
DENN,28-Jan-2015,11.31,11.38,11.07,11.07,641400
DEPO,28-Jan-2015,19.34,19.54,18.35,18.42,926700
DERM,28-Jan-2015,18.09,18.84,16.98,17.14,20200
DEST,28-Jan-2015,15.87,15.87,14.82,15.15,104100
DFRG,28-Jan-2015,20.06,20.42,19.67,19.96,173500
DFVS,28-Jan-2015,31.88,31.88,31,31.01,19000
DGAS,28-Jan-2015,20.79,20.91,20.66,20.76,5900
DGICA,28-Jan-2015,16.11,16.23,15.87,16.01,14500
DGICB,28-Jan-2015,22.5,22.5,22.5,22.5,100
DGII,28-Jan-2015,9.5,9.5,9.13,9.26,77600
DGLD,28-Jan-2015,59.67,60.03,59.07,59.7,11900
DGLY,28-Jan-2015,10.7,10.93,10.5,10.52,84800
DGRE,28-Jan-2015,25.26,25.28,25.03,25.04,26100
DGRS,28-Jan-2015,28.69,28.69,28.22,28.22,2500
DGRW,28-Jan-2015,30.74,30.79,30.19,30.23,41900
DHIL,28-Jan-2015,130.75,134.91,130.75,132.12,2400
DHRM,28-Jan-2015,2.8,2.83,2.55,2.72,58600
DIOD,28-Jan-2015,27.07,27.27,26.61,26.67,126400
DISCA,28-Jan-2015,30.22,30.29,29.64,29.77,4595600
DISCB,28-Jan-2015,30.9,30.9,30.9,30.9,1000
DISCK,28-Jan-2015,29.4,29.53,28.81,28.88,3436500
DISH,28-Jan-2015,73.44,73.74,71.49,71.53,1736800
DJCO,28-Jan-2015,188.59,189.88,188.59,188.6,900
DLBL,28-Jan-2015,78.14,78.14,78.14,78.14,600
DLBS,28-Jan-2015,18.13,18.14,17.23,17.31,9900
DLHC,28-Jan-2015,2.17,2.17,2.05,2.07,800
DLTR,28-Jan-2015,71.7,71.7,69.82,69.96,3741900
DMLP,28-Jan-2015,25.5,25.5,24.54,24.77,50000
DMND,28-Jan-2015,27.03,27.55,26.79,26.93,490200
DMRC,28-Jan-2015,28.14,28.15,27.03,27.51,42400
DNKN,28-Jan-2015,46.09,46.55,45.79,45.91,1008400
DORM,28-Jan-2015,48.43,48.43,46.83,47.09,117300
DOX,28-Jan-2015,48.83,49.24,48.23,48.24,773400
DPRX,28-Jan-2015,11.82,11.82,10.93,11.12,22300
DRAD,28-Jan-2015,4,4.15,4,4.08,122200
DRAM,28-Jan-2015,2.33,2.33,2.2,2.22,39900
DRIV,28-Jan-2015,25.7,25.7,25.61,25.65,353400
DRNA,28-Jan-2015,21.96,22.11,20.5,20.95,278200
DRRX,28-Jan-2015,0.92,0.95,0.9,0.93,89300
DRWI,28-Jan-2015,0.89,0.92,0.85,0.88,221000
DRYS,28-Jan-2015,0.97,0.97,0.93,0.96,5994100
DSCI,28-Jan-2015,8.82,8.82,8.36,8.5,93200
DSCO,28-Jan-2015,1.35,1.4,1.3,1.31,137100
DSGX,28-Jan-2015,14.76,15.05,14.73,15.05,10800
DSKX,28-Jan-2015,0.71,0.71,0.68,0.7,13000
DSKY,28-Jan-2015,13.89,14.48,12.18,12.19,635100
DSLV,28-Jan-2015,46.76,47.03,45.47,46.66,21800
DSPG,28-Jan-2015,10.77,10.78,10.5,10.5,61000
DSWL,28-Jan-2015,1.85,1.86,1.85,1.85,17000
DTLK,28-Jan-2015,12.02,12.12,11.67,11.76,137700
DTSI,28-Jan-2015,30.22,30.31,29.29,29.48,109700
DTUS,28-Jan-2015,33.88,33.88,33.5,33.5,1600
DTV,28-Jan-2015,85.2,85.53,84.49,84.57,5909600
DTYL,28-Jan-2015,77.5,78.48,77.5,78.43,1100
DTYS,28-Jan-2015,18.92,18.92,17.8,17.99,78500
DVAX,28-Jan-2015,18.14,18.33,16.67,17.01,787900
DVCR,28-Jan-2015,8.87,9.23,8.6,9.01,23200
DWA,28-Jan-2015,19.9,19.9,18.55,18.61,1434600
DWAT,28-Jan-2015,10.89,10.89,10.47,10.47,11300
DWCH,28-Jan-2015,6,6.16,5.93,6.06,60700
DWSN,28-Jan-2015,11.15,11.45,10.54,10.64,33400
DXCM,28-Jan-2015,62.88,63.43,60.36,60.59,794200
DXGE,28-Jan-2015,28.44,28.56,28.14,28.14,65800
DXJS,28-Jan-2015,30.84,31.04,30.46,30.48,100000
DXKW,28-Jan-2015,20.65,20.94,20.62,20.9,4700
DXLG,28-Jan-2015,5.17,5.21,5.07,5.18,76300
DXM,28-Jan-2015,7.71,7.71,7.32,7.36,200700
DXPE,28-Jan-2015,41.38,41.38,40.4,40.7,163900
DXPS,28-Jan-2015,26.09,26.13,26,26,1000
DXYN,28-Jan-2015,8.29,8.42,7.97,8.07,73200
DYAX,28-Jan-2015,16.25,16.42,15.16,15.18,868400
DYNT,28-Jan-2015,3.66,3.67,3.59,3.65,7000
DYSL,28-Jan-2015,1.39,1.39,1.34,1.38,3800
EA,28-Jan-2015,51.86,55.17,51.22,54.61,16170000
EAC,28-Jan-2015,7.41,7.53,7.2,7.22,30100
EARS,28-Jan-2015,3.85,3.85,3.72,3.75,2000
EBAY,28-Jan-2015,55.05,55.28,53.79,53.84,8592900
EBIO,28-Jan-2015,11.71,11.75,11.43,11.47,28400
EBIX,28-Jan-2015,22.88,23.09,22.56,22.7,309500
EBMT,28-Jan-2015,10.9,10.9,10.85,10.9,3400
EBSB,28-Jan-2015,11.43,11.46,11.33,11.39,201900
EBTC,28-Jan-2015,21.59,21.95,21.5,21.5,7700
ECHO,28-Jan-2015,27.5,27.84,27.07,27.26,107700
ECOL,28-Jan-2015,42.48,42.58,41.21,41.9,167900
ECPG,28-Jan-2015,41.01,41.01,39.32,39.6,312300
ECTE,28-Jan-2015,2.07,2.07,1.98,2.02,32300
ECYT,28-Jan-2015,5.5,5.6,5.18,5.27,762200
EDAP,28-Jan-2015,3.07,3.2,3.04,3.07,185100
EDGW,28-Jan-2015,7.1,7.31,7,7.2,12400
EDS,28-Jan-2015,1.49,1.53,1.48,1.53,10100
EDUC,28-Jan-2015,4.38,4.42,4.26,4.26,2500
EEFT,28-Jan-2015,50.38,50.88,49.4,49.55,276600
EEI,28-Jan-2015,9.6,11.34,9.4,11.09,94600
EEMA,28-Jan-2015,60.57,60.71,59.86,60.07,9500
EFII,28-Jan-2015,38.01,38.01,36.78,36.82,252500
EFOI,28-Jan-2015,4.44,4.74,4.44,4.53,28400
EFSC,28-Jan-2015,19.87,19.9,19.13,19.19,27900
EFUT,28-Jan-2015,3.8,3.84,3.79,3.8,24500
EGAN,28-Jan-2015,5.05,5.13,5,5.08,6200
EGBN,28-Jan-2015,33.7,33.8,33.54,33.65,174900
EGHT,28-Jan-2015,8,8,7.84,7.94,726800
EGLE,28-Jan-2015,11.05,11.25,10.34,10.84,35100
EGLT,28-Jan-2015,8.92,9.44,8.92,9.07,68300
EGOV,28-Jan-2015,17.11,17.11,16.45,16.79,274400
EGRX,28-Jan-2015,18.74,19.03,17.95,18.39,76900
EGT,28-Jan-2015,0.44,0.46,0.42,0.46,21400
EHTH,28-Jan-2015,11.02,11.02,10.31,10.41,446600
EIGI,28-Jan-2015,18,18.08,17.42,17.68,192600
ELGX,28-Jan-2015,14.6,14.66,14.21,14.23,495200
ELNK,28-Jan-2015,4.41,4.43,4.28,4.34,547500
ELON,28-Jan-2015,1.41,1.46,1.4,1.41,46300
ELOS,28-Jan-2015,10.98,11.02,10.75,10.98,98400
ELRC,28-Jan-2015,13.32,13.36,13,13.02,38700
ELSE,28-Jan-2015,3.83,3.95,3.83,3.94,2400
ELTK,28-Jan-2015,1.23,1.23,1.12,1.18,15700
EMCB,28-Jan-2015,70.9,70.95,70.11,70.5,8200
EMCF,28-Jan-2015,25,25,25,25,100
EMCG,28-Jan-2015,25.72,25.72,25.38,25.38,1600
EMCI,28-Jan-2015,33.29,33.34,32.04,32.12,8300
EMIF,28-Jan-2015,33.86,33.86,33.5,33.56,10500
EMITF,28-Jan-2015,1.8,1.83,1.75,1.76,8800
EMKR,28-Jan-2015,5.18,5.28,5.18,5.19,56200
EML,28-Jan-2015,18.68,18.93,18.62,18.79,5200
EMMS,28-Jan-2015,2.01,2.04,2,2,55400
ENDP,28-Jan-2015,79.96,82.88,79.6,81.19,5100200
ENFC,28-Jan-2015,14.6,14.8,14.18,14.8,3300
ENG,28-Jan-2015,1.67,1.7,1.65,1.68,15500
ENOC,28-Jan-2015,17.15,17.4,16.35,16.58,190300
ENPH,28-Jan-2015,12.15,12.39,11.93,12.09,509000
ENSG,28-Jan-2015,43.16,43.82,42.7,42.92,68600
ENT,28-Jan-2015,15.59,15.6,15.1,15.19,355200
ENTA,28-Jan-2015,44.08,44.72,43.25,43.52,183200
ENTG,28-Jan-2015,12.86,13.1,12.6,12.89,800300
ENTR,28-Jan-2015,2.64,2.65,2.55,2.56,431400
ENVI,28-Jan-2015,1.54,1.54,1.41,1.42,18300
ENZN,28-Jan-2015,0.98,1,0.97,0.99,150200
ENZY,28-Jan-2015,7.1,7.1,6.82,6.9,17800
EOPN,28-Jan-2015,6.42,6.42,5.88,5.95,361200
EPAX,28-Jan-2015,2.53,2.53,2.47,2.5,7600
EPAY,28-Jan-2015,23.79,23.81,23.17,23.38,189400
EPIQ,28-Jan-2015,16.88,16.88,16.38,16.48,63700
EPRS,28-Jan-2015,5.6,5.66,5.23,5.42,59200
EPZM,28-Jan-2015,21.69,21.85,20.5,21.11,386500
EQIX,28-Jan-2015,222.8,223.15,215.08,217.1,804700
ERI,28-Jan-2015,4.04,4.04,4.02,4.02,400
ERIC,28-Jan-2015,12,12.19,11.96,11.98,6968100
